Date,Open,High,Low,Close,Volume
2014-03-04,77.33,77.75,75.28,75.7,94064704
2014-03-05,75.7,80.12,71.39,75.81,55866006
2014-03-06,75.81,77.61,73.68,75.47,41008147
2014-03-07,75.47,77.23,73.76,75.52,86201310
2014-03-10,75.52,77.46,73.06,74.99,98788127
2014-03-11,74.99,78.69,72.4,76.07,79172271
2014-03-12,76.07,77.97,75.8,77.7,113352051
2014-03-13,77.7,77.99,76.61,76.89,69392309
2014-03-14,76.89,77.7,76.56,77.37,111447893
2014-03-17,77.37,79.53,71.87,73.93,116561589
2014-03-18,73.93,74.71,72.66,73.43,77647178
2014-03-19,73.43,73.82,73.08,73.47,113134633
2014-03-20,73.47,75.99,72.48,74.99,63067798
2014-03-21,74.99,78.9,73.73,77.6,63782334
2014-03-24,77.6,80.6,73.18,76.13,63538195
2014-03-25,76.13,80.58,75.91,80.34,92598105
2014-03-26,80.34,84.86,78.53,82.98,32486321
2014-03-27,82.98,83.53,82.7,83.25,33624822
2014-03-28,83.25,84.56,80.05,81.33,101346433
2014-03-31,81.33,85.38,76.49,80.51,76968705
2014-04-01,80.51,80.52,78.83,78.85,94061676
2014-04-02,78.85,80.35,76.54,78.02,40061881
2014-04-03,78.02,79.72,77.31,78.99,63090220
2014-04-04,78.99,81.32,77.46,79.77,78229471
2014-04-07,79.77,80.23,78.64,79.09,73879245
2014-04-08,79.09,80.24,78.63,79.77,90940829
2014-04-09,79.77,80.32,79.72,80.27,59068303
2014-04-10,80.27,83.07,78.15,80.94,92369650
2014-04-11,80.94,83.21,80.58,82.85,40358935
2014-04-14,82.85,84.32,81.86,83.33,74715872
2014-04-15,83.33,86.14,80.72,83.52,70271375
2014-04-16,83.52,84.99,82.17,83.64,32369401
2014-04-17,83.64,85.45,82.39,84.2,87975553
2014-04-18,84.2,85.73,83.83,85.35,100522020
2014-04-21,85.35,85.68,84.29,84.61,31894102
2014-04-22,84.61,90.93,81.38,87.58,104509176
2014-04-23,87.58,94.68,80.41,87.51,35201514
2014-04-24,87.51,89.65,85.17,87.31,76483259
2014-04-25,87.31,88.36,86.35,87.4,82880875
2014-04-28,87.4,88.91,85.6,87.11,78749894
2014-04-29,87.11,90.05,86.06,88.99,85699633
2014-04-30,88.99,90.43,86.03,87.45,66718906
2014-05-01,87.45,88.81,85.18,86.53,105340163
2014-05-02,86.53,87.84,85.23,86.53,101628140
2014-05-05,86.53,88.64,83.82,85.9,107009599
2014-05-06,85.9,87.49,82.94,84.5,34939773
2014-05-07,84.5,88.12,81.35,84.96,115762040
2014-05-08,84.96,87.29,82.87,85.19,37100485
2014-05-09,85.19,87.87,82.36,85.03,45006649
2014-05-12,85.03,85.67,83.75,84.38,91091107
2014-05-13,84.38,84.67,81.79,82.07,38446605
2014-05-14,82.07,82.48,80.71,81.11,53142196
2014-05-15,81.11,83.25,80.67,82.8,45741853
2014-05-16,82.8,83.15,81.49,81.84,47626200
2014-05-19,81.84,82.44,81.33,81.94,91551524
2014-05-20,81.94,83.69,78.45,80.16,50085756
2014-05-21,80.16,81.13,79.7,80.67,39537447
2014-05-22,80.67,81.62,79.91,80.86,62687042
2014-05-23,80.86,82.3,80.21,81.64,78268033
2014-05-26,81.64,83.93,81.02,83.3,118024279
2014-05-27,83.3,86.53,77.53,80.66,89093505
2014-05-28,80.66,84.66,75.84,79.8,67403398
2014-05-29,79.8,81.92,75.09,77.14,75571496
2014-05-30,77.14,78.02,76.57,77.45,78104247
2014-06-02,77.45,78.69,76.48,77.73,77677318
2014-06-03,77.73,78.39,76.41,77.07,87400934
2014-06-04,77.07,77.67,76.81,77.41,56812676
2014-06-05,77.41,79.72,73.78,76.06,68096772
2014-06-06,76.06,76.52,75.86,76.32,65230987
2014-06-09,76.32,79.57,74.66,77.88,38819371
2014-06-10,77.88,79.38,73.34,74.78,58671404
2014-06-11,74.78,76.65,73.16,75.03,109275350
2014-06-12,75.03,76.08,74.86,75.91,52400180
2014-06-13,75.91,76.38,75.65,76.11,108626960
2014-06-16,76.11,78.18,73.51,75.56,40669769
2014-06-17,75.56,75.86,73.4,73.69,79963639
2014-06-18,73.69,74.87,71.22,72.38,55643202
2014-06-19,72.38,74.76,71.43,73.8,78922960
2014-06-20,73.8,76.97,69.21,72.33,54125273
2014-06-23,72.33,74.52,71.09,73.27,95210752
2014-06-24,73.27,74.27,70.62,71.6,114814039
2014-06-25,71.6,76.27,69.42,74.01,83280232
2014-06-26,74.01,76.5,71.64,74.13,91330365
2014-06-27,74.13,77.98,72.73,76.54,116346709
2014-06-30,76.54,78.18,75.35,76.99,93229545
2014-07-01,76.99,80.29,74.66,77.94,85735773
2014-07-02,77.94,80.23,77.74,80.03,73879530
2014-07-03,80.03,81.07,78.21,79.24,64786783
2014-07-04,79.24,81.53,74.53,76.75,52758723
2014-07-07,76.75,79.63,73.31,76.17,64897783
2014-07-08,76.17,77.24,73.9,74.95,116957367
2014-07-09,74.95,74.97,74.02,74.04,89500694
2014-07-10,74.04,74.08,73.79,73.84,53648526
2014-07-11,73.84,76.86,73.56,76.57,106291914
2014-07-14,76.57,79.18,74.14,76.75,63653523
2014-07-15,76.75,78.29,76.44,77.98,68060311
2014-07-16,77.98,82.03,77.51,81.55,59589972
2014-07-17,81.55,85.0,80.96,84.4,74968949
2014-07-18,84.4,84.99,82.96,83.54,70672516
2014-07-21,83.54,84.4,82.37,83.23,95077884
2014-07-22,83.23,85.81,80.13,82.69,55197872
2014-07-23,82.69,82.69,82.36,82.36,33628850
2014-07-24,82.36,83.29,81.42,82.34,65919052
2014-07-25,82.34,85.17,78.62,81.41,47177117
2014-07-28,81.41,83.5,81.22,83.3,52663441
2014-07-29,83.3,86.92,81.39,84.97,103089290
2014-07-30,84.97,88.97,80.99,84.98,77732548
2014-07-31,84.98,89.51,81.57,86.06,100828508
2014-08-01,86.06,88.22,84.78,86.93,83444930
2014-08-04,86.93,89.56,84.6,87.23,115087487
2014-08-05,87.23,87.59,85.87,86.23,75255988
2014-08-06,86.23,89.33,83.53,86.62,102412808
2014-08-07,86.62,88.94,84.75,87.06,104476595
2014-08-08,87.06,89.57,82.67,85.13,36692169
2014-08-11,85.13,90.1,81.73,86.64,73019074
2014-08-12,86.64,88.34,82.74,84.39,42129616
2014-08-13,84.39,85.98,80.37,81.91,60824216
2014-08-14,81.91,83.81,77.83,79.67,76093881
2014-08-15,79.67,86.94,75.04,82.16,31338223
2014-08-18,82.16,85.24,78.61,81.68,44965237
2014-08-19,81.68,84.94,79.62,82.85,87489406
2014-08-20,82.85,84.3,78.22,79.61,114184472
2014-08-21,79.61,83.47,73.75,77.51,100924937
2014-08-22,77.51,79.46,74.71,76.64,55608703
2014-08-25,76.64,77.54,73.48,74.36,100274106
2014-08-26,74.36,76.17,72.54,74.35,72648238
2014-08-27,74.35,76.96,72.12,74.72,37225087
2014-08-28,74.72,76.69,73.38,75.34,42975582
2014-08-29,75.34,76.41,74.66,75.72,47965482
2014-09-01,75.72,78.99,68.53,71.61,65287184
2014-09-02,71.61,74.49,69.78,72.63,108817284
2014-09-03,72.63,74.04,71.17,72.58,60455192
2014-09-04,72.58,72.81,71.9,72.14,74765953
2014-09-05,72.14,72.36,70.57,70.78,85448164
2014-09-08,70.78,72.9,69.29,71.39,42597168
2014-09-09,71.39,73.81,71.15,73.56,69583280
2014-09-10,73.56,74.72,70.15,71.28,67859509
2014-09-11,71.28,73.84,69.97,72.5,115908426
2014-09-12,72.5,74.39,72.34,74.22,59383615
2014-09-15,74.22,75.07,72.49,73.33,110941721
2014-09-16,73.33,73.58,72.11,72.37,34086465
2014-09-17,72.37,73.02,69.75,70.39,109845077
2014-09-18,70.39,72.55,69.4,71.55,109866597
2014-09-19,71.55,72.64,69.43,70.5,104806659
2014-09-22,70.5,73.08,69.44,72.0,100109677
2014-09-23,72.0,73.22,70.76,71.98,53148978
2014-09-24,71.98,75.68,68.21,71.91,95896660
2014-09-25,71.91,72.44,70.57,71.1,117120701
2014-09-26,71.1,71.34,70.53,70.77,47816078
2014-09-29,70.77,73.18,69.5,71.89,114823054
2014-09-30,71.89,74.74,69.32,72.16,94082562
2014-10-01,72.16,73.76,71.91,73.5,88972200
2014-10-02,73.5,75.52,70.32,72.31,107531921
2014-10-03,72.31,76.91,72.1,76.69,108819785
2014-10-06,76.69,78.55,75.03,76.88,69467504
2014-10-07,76.88,77.39,76.29,76.79,62021685
2014-10-08,76.79,78.05,74.84,76.09,82412172
2014-10-09,76.09,76.89,74.19,74.98,40029563
2014-10-10,74.98,75.89,74.91,75.82,37469698
2014-10-13,75.82,76.59,74.98,75.75,95997493
2014-10-14,75.75,77.41,74.75,76.4,113699863
2014-10-15,76.4,77.83,76.26,77.69,85532303
2014-10-16,77.69,81.09,72.83,76.17,118824664
2014-10-17,76.17,79.13,74.8,77.74,105557743
2014-10-20,77.74,81.25,74.8,78.3,87165474
2014-10-21,78.3,79.07,76.81,77.58,110748469
2014-10-22,77.58,84.93,72.04,79.27,119546268
2014-10-23,79.27,82.98,75.25,78.95,54923210
2014-10-24,78.95,80.85,76.1,77.98,89292698
2014-10-27,77.98,80.43,75.32,77.76,77996292
2014-10-28,77.76,79.7,75.46,77.4,75154761
2014-10-29,77.4,84.65,72.24,79.36,102014235
2014-10-30,79.36,85.17,74.4,80.17,62588853
2014-10-31,80.17,82.21,76.26,78.25,96500437
2014-11-03,78.25,79.96,77.29,78.99,33232511
2014-11-04,78.99,79.39,76.65,77.04,76413757
2014-11-05,77.04,80.63,73.29,76.87,49225560
2014-11-06,76.87,79.29,74.85,77.26,100914219
2014-11-07,77.26,77.49,75.23,75.45,68341665
2014-11-10,75.45,77.19,73.76,75.5,48362909
2014-11-11,75.5,79.03,72.74,76.25,90210354
2014-11-12,76.25,77.54,76.0,77.28,76844868
2014-11-13,77.28,81.19,74.56,78.42,42832109
2014-11-14,78.42,81.35,76.31,79.22,90962094
2014-11-17,79.22,79.99,78.29,79.05,94150958
2014-11-18,79.05,83.12,76.75,80.76,85836712
2014-11-19,80.76,80.77,79.23,79.24,50207568
2014-11-20,79.24,80.17,77.34,78.27,59154695
2014-11-21,78.27,79.25,77.06,78.03,34811111
2014-11-24,78.03,80.78,76.83,79.55,53193092
2014-11-25,79.55,82.94,74.83,78.15,92284054
2014-11-26,78.15,83.4,74.72,79.89,76606687
2014-11-27,79.89,83.97,77.3,81.33,45454988
2014-11-28,81.33,83.15,79.98,81.8,76091155
2014-12-01,81.8,82.38,81.3,81.88,66664333
2014-12-02,81.88,83.71,77.99,79.78,85456472
2014-12-03,79.78,81.49,75.56,77.21,101780066
2014-12-04,77.21,80.24,71.72,74.65,97281452
2014-12-05,74.65,77.47,71.83,74.65,36698107
2014-12-08,74.65,76.53,72.45,74.32,90730038
2014-12-09,74.32,78.48,68.67,72.74,39287248
2014-12-10,72.74,77.91,70.69,75.78,103718428
2014-12-11,75.78,78.92,72.73,75.87,52903748
2014-12-12,75.87,78.08,73.4,75.61,99948884
2014-12-15,75.61,76.57,72.77,73.71,83573596
2014-12-16,73.71,74.44,72.43,73.15,48950641
2014-12-17,73.15,77.77,71.78,76.35,112916877
2014-12-18,76.35,82.21,68.92,74.65,69274261
2014-12-19,74.65,77.24,72.22,74.8,104704365
2014-12-22,74.8,76.99,72.04,74.2,107038352
2014-12-23,74.2,78.07,70.37,74.23,88344657
2014-12-24,74.23,76.44,73.69,75.88,62703123
2014-12-25,75.88,78.48,73.02,75.61,112140011
2014-12-26,75.61,77.29,74.81,76.48,48882146
2014-12-29,76.48,85.13,71.33,79.75,39354407
2014-12-30,79.75,81.27,79.2,80.71,103201008
2014-12-31,80.71,80.96,78.26,78.51,31890736
2015-01-01,78.51,82.5,73.92,77.88,103143408
2015-01-02,77.88,79.55,77.05,78.71,87912248
2015-01-05,78.71,80.99,77.62,79.89,58220089
2015-01-06,79.89,80.07,78.11,78.29,108280351
2015-01-07,78.29,84.13,76.46,82.21,37704856
2015-01-08,82.21,84.6,78.88,81.24,96570722
2015-01-09,81.24,81.37,80.62,80.75,99264005
2015-01-12,80.75,80.93,77.45,77.63,68120217
2015-01-13,77.63,77.69,77.33,77.39,55330692
2015-01-14,77.39,84.45,73.64,80.54,88083398
2015-01-15,80.54,86.75,72.71,78.78,57139163
2015-01-16,78.78,83.77,73.96,78.95,78756488
2015-01-19,78.95,82.24,76.11,79.39,56803429
2015-01-20,79.39,84.04,74.64,79.29,53627843
2015-01-21,79.29,81.57,76.71,78.98,71444265
2015-01-22,78.98,80.21,77.4,78.63,116726316
2015-01-23,78.63,81.53,77.51,80.39,72967945
2015-01-26,80.39,81.96,78.61,80.17,100056155
2015-01-27,80.17,81.06,79.4,80.29,100146446
2015-01-28,80.29,83.95,77.8,81.42,53405613
2015-01-29,81.42,82.94,79.76,81.27,39446099
2015-01-30,81.27,82.57,79.29,80.59,95394265
2015-02-02,80.59,81.68,80.36,81.44,81702434
2015-02-03,81.44,83.76,80.65,82.96,89369324
2015-02-04,82.96,84.79,80.92,82.74,111027306
2015-02-05,82.74,84.75,82.4,84.39,106347818
2015-02-06,84.39,90.29,79.53,85.37,116947720
2015-02-09,85.37,86.58,81.72,82.9,108672724
2015-02-10,82.9,83.25,82.08,82.42,98076284
2015-02-11,82.42,84.87,79.38,81.81,86844615
2015-02-12,81.81,83.93,80.56,82.67,84022924
2015-02-13,82.67,84.86,82.34,84.52,58139885
2015-02-16,84.52,84.81,83.78,84.07,60951512
2015-02-17,84.07,87.14,79.94,82.97,63110283
2015-02-18,82.97,85.5,81.69,84.2,69846429
2015-02-19,84.2,89.1,80.4,85.25,50412093
2015-02-20,85.25,87.03,83.25,85.03,55554958
2015-02-23,85.03,88.24,83.69,86.87,98151645
2015-02-24,86.87,88.97,84.38,86.48,98485059
2015-02-25,86.48,91.01,84.18,88.66,58552323
2015-02-26,88.66,89.85,85.34,86.5,35405842
2015-02-27,86.5,90.16,81.44,85.04,95064909
2015-03-02,85.04,87.17,84.56,86.69,67272090
2015-03-03,86.69,91.21,82.94,87.43,94105178
2015-03-04,87.43,92.9,83.79,89.18,107403101
2015-03-05,89.18,94.23,82.69,87.65,91771006
2015-03-06,87.65,87.8,86.11,86.25,91402271
2015-03-09,86.25,87.65,85.96,87.36,102630891
2015-03-10,87.36,89.63,80.88,83.03,116178782
2015-03-11,83.03,87.09,79.67,83.7,76135051
2015-03-12,83.7,89.02,78.19,83.5,60261056
2015-03-13,83.5,88.5,80.16,85.1,35715065
2015-03-16,85.1,89.24,82.62,86.72,95366918
2015-03-17,86.72,92.75,81.58,87.56,114032987
2015-03-18,87.56,93.94,80.56,86.89,59784485
2015-03-19,86.89,87.65,85.5,86.25,76426089
2015-03-20,86.25,86.67,85.6,86.01,89553839
2015-03-23,86.01,87.46,83.51,84.95,64124410
2015-03-24,84.95,85.49,81.9,82.43,82732336
2015-03-25,82.43,82.81,82.19,82.56,94442368
2015-03-26,82.56,82.77,81.83,82.04,74671357
2015-03-27,82.04,82.58,81.98,82.53,68628940
2015-03-30,82.53,88.67,78.31,84.36,85996693
2015-03-31,84.36,89.02,79.36,84.0,77008942
2015-04-01,84.0,88.08,80.51,84.57,51836446
2015-04-02,84.57,85.37,83.14,83.94,48809649
2015-04-03,83.94,84.15,82.24,82.44,48517848
2015-04-06,82.44,85.09,78.72,81.34,55459500
2015-04-07,81.34,83.7,79.1,81.45,93104921
2015-04-08,81.45,84.04,80.79,83.37,79232899
2015-04-09,83.37,89.94,78.7,85.17,67466326
2015-04-10,85.17,88.97,83.68,87.44,70907806
2015-04-13,87.44,90.52,82.93,85.96,107099435
2015-04-14,85.96,86.98,85.08,86.1,41092260
2015-04-15,86.1,91.32,80.82,86.03,88042934
2015-04-16,86.03,87.51,84.57,86.04,58033787
2015-04-17,86.04,86.94,82.29,83.16,85173200
2015-04-20,83.16,88.58,80.82,86.15,46683745
2015-04-21,86.15,87.65,83.85,85.33,34781589
2015-04-22,85.33,85.48,83.43,83.57,76134740
2015-04-23,83.57,88.28,80.15,84.8,49657281
2015-04-24,84.8,85.69,84.66,85.54,71423312
2015-04-27,85.54,88.06,84.36,86.86,75048975
2015-04-28,86.86,93.44,81.57,88.07,93744531
2015-04-29,88.07,91.24,83.57,86.69,63185249
2015-04-30,86.69,88.73,84.0,86.02,116624585
2015-05-01,86.02,86.3,82.76,83.04,44690860
2015-05-04,83.04,84.48,81.67,83.11,49073659
2015-05-05,83.11,83.54,80.99,81.42,33407995
2015-05-06,81.42,84.16,80.36,83.08,72550012
2015-05-07,83.08,85.1,80.96,82.97,42229401
2015-05-08,82.97,84.72,80.43,82.16,117378432
2015-05-11,82.16,82.2,80.19,80.24,38100606
2015-05-12,80.24,83.41,78.91,82.06,107805790
2015-05-13,82.06,83.64,79.71,81.28,67053088
2015-05-14,81.28,84.38,77.6,80.68,101632140
2015-05-15,80.68,82.57,78.93,80.82,35947500
2015-05-18,80.82,86.05,79.05,84.2,50372052
2015-05-19,84.2,85.87,82.31,83.97,31210876
2015-05-20,83.97,85.63,81.62,83.26,81385256
2015-05-21,83.26,84.41,82.53,83.67,80268017
2015-05-22,83.67,85.9,81.16,83.38,84821064
2015-05-25,83.38,87.37,80.62,84.58,69084839
2015-05-26,84.58,86.7,84.03,86.14,87966859
2015-05-27,86.14,88.91,80.3,82.97,31481827
2015-05-28,82.97,88.57,78.62,84.16,110813581
2015-05-29,84.16,86.76,82.47,85.04,31744170
2015-06-01,85.04,87.83,84.54,87.31,65006949
2015-06-02,87.31,88.82,86.33,87.83,74423788
2015-06-03,87.83,92.01,80.39,84.41,94191911
2015-06-04,84.41,86.03,81.41,83.01,74890499
2015-06-05,83.01,87.0,80.83,84.78,95638071
2015-06-08,84.78,85.67,83.51,84.4,63330363
2015-06-09,84.4,89.43,82.25,87.21,119581567
2015-06-10,87.21,87.21,86.68,86.68,100426289
2015-06-11,86.68,88.75,85.73,87.79,67521853
2015-06-12,87.79,90.07,87.66,89.94,115227652
2015-06-15,89.94,94.82,86.41,91.24,118552450
2015-06-16,91.24,93.64,87.21,89.57,46365484
2015-06-17,89.57,90.77,86.65,87.82,105869587
2015-06-18,87.82,87.91,85.5,85.59,110758653
2015-06-19,85.59,89.03,82.53,85.97,89490168
2015-06-22,85.97,88.15,83.53,85.72,87192715
2015-06-23,85.72,91.48,80.84,86.56,111919077
2015-06-24,86.56,88.94,84.55,86.93,46147671
2015-06-25,86.93,87.66,83.36,84.06,54971318
2015-06-26,84.06,86.01,81.34,83.27,40287963
2015-06-29,83.27,84.41,82.61,83.75,114000215
2015-06-30,83.75,85.84,81.6,83.69,74494078
2015-07-01,83.69,86.34,82.28,84.9,94911642
2015-07-02,84.9,86.86,83.32,85.27,47297380
2015-07-03,85.27,89.63,81.95,86.26,34340549
2015-07-06,86.26,89.55,84.68,87.94,44129521
2015-07-07,87.94,89.72,86.0,87.78,105227732
2015-07-08,87.78,89.34,84.76,86.3,70499753
2015-07-09,86.3,88.09,86.03,87.82,67791201
2015-07-10,87.82,88.56,82.85,83.56,39422904
2015-07-13,83.56,86.15,82.78,85.36,58524460
2015-07-14,85.36,89.35,82.13,86.09,35812989
2015-07-15,86.09,89.37,82.32,85.57,62998902
2015-07-16,85.57,87.76,85.14,87.32,65267763
2015-07-17,87.32,87.44,84.94,85.06,74626937
2015-07-20,85.06,88.44,83.33,86.68,49191022
2015-07-21,86.68,89.4,85.41,88.1,45893168
2015-07-22,88.1,92.42,83.79,88.11,54592053
2015-07-23,88.11,94.52,84.27,90.57,76034807
2015-07-24,90.57,91.52,90.44,91.39,115965166
2015-07-27,91.39,94.57,89.26,92.43,34855117
2015-07-28,92.43,92.69,90.18,90.44,110201494
2015-07-29,90.44,92.13,90.04,91.73,42397900
2015-07-30,91.73,91.83,91.16,91.27,38182292
2015-07-31,91.27,92.41,90.98,92.12,94558622
2015-08-03,92.12,92.5,89.17,89.54,99451275
2015-08-04,89.54,92.49,86.92,89.86,51109770
2015-08-05,89.86,91.67,84.48,86.22,48028971
2015-08-06,86.22,89.69,81.77,85.19,70170790
2015-08-07,85.19,86.99,82.83,84.62,86489475
2015-08-10,84.62,85.13,82.76,83.26,42118518
2015-08-11,83.26,87.0,82.47,86.18,76328883
2015-08-12,86.18,89.7,85.07,88.56,104088501
2015-08-13,88.56,89.66,87.39,88.49,88988671
2015-08-14,88.49,91.02,87.4,89.92,106012669
2015-08-17,89.92,92.84,86.06,88.95,67265548
2015-08-18,88.95,94.21,86.04,91.23,53472436
2015-08-19,91.23,94.67,88.46,91.88,118588541
2015-08-20,91.88,93.67,91.68,93.47,61200562
2015-08-21,93.47,97.85,90.18,94.53,85570187
2015-08-24,94.53,98.09,93.41,96.94,97092333
2015-08-25,96.94,98.55,90.57,92.1,116624664
2015-08-26,92.1,96.5,88.3,92.67,91045636
2015-08-27,92.67,92.77,92.53,92.62,31842014
2015-08-28,92.62,94.92,89.64,91.92,116153616
2015-08-31,91.92,96.68,84.92,89.56,62001224
2015-09-01,89.56,93.2,86.66,90.29,57240828
2015-09-02,90.29,93.31,88.4,91.41,49435389
2015-09-03,91.41,92.31,89.67,90.56,51923903
2015-09-04,90.56,94.57,88.74,92.7,108888297
2015-09-07,92.7,94.72,87.57,89.52,93285275
2015-09-08,89.52,93.09,85.57,89.13,36705249
2015-09-09,89.13,92.79,84.87,88.5,51413959
2015-09-10,88.5,92.85,82.97,87.25,100061499
2015-09-11,87.25,90.03,85.79,88.55,84490466
2015-09-14,88.55,94.31,82.74,88.49,83016771
2015-09-15,88.49,90.66,86.92,89.09,109127212
2015-09-16,89.09,89.15,87.43,87.49,70964764
2015-09-17,87.49,93.15,82.0,87.65,113778809
2015-09-18,87.65,88.71,85.24,86.29,90665898
2015-09-21,86.29,89.78,83.22,86.69,44854419
2015-09-22,86.69,90.65,84.18,88.1,66189640
2015-09-23,88.1,91.15,83.84,86.84,41673787
2015-09-24,86.84,90.67,83.27,87.09,55293938
2015-09-25,87.09,91.96,84.56,89.36,92343802
2015-09-28,89.36,92.37,86.69,89.69,42992090
2015-09-29,89.69,93.04,88.41,91.73,106255440
2015-09-30,91.73,94.2,89.58,92.04,60079014
2015-10-01,92.04,93.66,86.86,88.42,35033656
2015-10-02,88.42,90.67,84.55,86.76,81782389
2015-10-05,86.76,87.19,84.33,84.76,38803015
2015-10-06,84.76,90.69,80.51,86.37,43292504
2015-10-07,86.37,87.04,85.92,86.59,76818985
2015-10-08,86.59,87.38,84.24,85.02,91412887
2015-10-09,85.02,88.16,83.16,86.27,110075455
2015-10-12,86.27,86.38,82.78,82.88,95488808
2015-10-13,82.88,83.44,81.61,82.16,63171393
2015-10-14,82.16,84.04,80.11,81.99,57974325
2015-10-15,81.99,83.96,81.28,83.25,30325424
2015-10-16,83.25,86.57,82.42,85.73,33832729
2015-10-19,85.73,89.72,83.43,87.38,53076353
2015-10-20,87.38,89.24,85.15,87.0,95169018
2015-10-21,87.0,87.47,85.72,86.18,47485216
2015-10-22,86.18,87.5,82.95,84.24,94501338
2015-10-23,84.24,85.85,80.73,82.31,58403326
2015-10-26,82.31,88.18,79.01,84.78,90041920
2015-10-27,84.78,85.31,84.76,85.29,90361187
2015-10-28,85.29,87.74,83.11,85.55,94365883
2015-10-29,85.55,86.73,84.13,85.3,87353119
2015-10-30,85.3,91.18,79.9,85.75,77691814
2015-11-02,85.75,89.91,84.86,88.99,46358046
2015-11-03,88.99,92.25,85.16,88.4,106532408
2015-11-04,88.4,93.13,85.43,90.1,38781731
2015-11-05,90.1,90.41,89.04,89.35,95153213
2015-11-06,89.35,89.39,88.51,88.54,111987385
2015-11-09,88.54,92.35,84.35,88.14,95938280
2015-11-10,88.14,92.15,83.94,87.94,33232062
2015-11-11,87.94,90.02,86.99,89.06,97585450
2015-11-12,89.06,92.32,83.01,86.16,54653760
2015-11-13,86.16,89.11,83.83,86.76,106035758
2015-11-16,86.76,89.63,84.01,86.88,114654070
2015-11-17,86.88,95.5,80.04,88.54,114004480
2015-11-18,88.54,90.45,88.23,90.14,80785340
2015-11-19,90.14,92.66,89.17,91.67,86450159
2015-11-20,91.67,96.04,91.54,95.9,100615346
2015-11-23,95.9,99.48,90.7,94.22,82011444
2015-11-24,94.22,98.22,89.38,93.35,50822935
2015-11-25,93.35,93.62,92.73,92.99,32461058
2015-11-26,92.99,94.32,90.04,91.35,95529432
2015-11-27,91.35,92.79,91.09,92.53,62439922
2015-11-30,92.53,93.68,91.44,92.59,93147198
2015-12-01,92.59,94.18,92.38,93.97,98755988
2015-12-02,93.97,94.96,93.81,94.8,97501084
2015-12-03,94.8,95.99,92.77,93.95,91921260
2015-12-04,93.95,94.41,92.07,92.52,99870527
2015-12-07,92.52,96.88,87.69,92.03,69800915
2015-12-08,92.03,92.42,89.85,90.24,69445194
2015-12-09,90.24,91.01,88.46,89.22,106655828
2015-12-10,89.22,91.69,81.54,83.86,77296041
2015-12-11,83.86,85.77,83.48,85.39,73023104
2015-12-14,85.39,89.27,80.6,84.44,78764713
2015-12-15,84.44,84.92,83.09,83.56,63345992
2015-12-16,83.56,84.03,81.75,82.22,90272373
2015-12-17,82.22,84.57,81.13,83.47,63695294
2015-12-18,83.47,86.8,82.4,85.7,109428143
2015-12-21,85.7,88.9,85.3,88.48,115030340
2015-12-22,88.48,94.19,84.85,90.47,40922962
2015-12-23,90.47,90.66,90.31,90.5,58602145
2015-12-24,90.5,92.53,87.98,90.0,111831993
2015-12-25,90.0,93.29,84.8,88.02,57311937
